RESTAURANT_ID,RESTAURANT_CUISINE,SHOW_RATE_US,RATING,RESTAURANT_LAT,RESTAURANT_LNG,RESTAURANT_CUSTOMER_DISTANCE,RESTAURANT_AREA_NAME,RESTAURANT_NAME,RESTAURANT_ADDRESS,RESTAURANT_CITY_NAME,STATE
74781,"[""Desserts"",""Beverages""]",FALSE,0,22.32158400000000000000,73.18859100000000000000,1,Fatehgunj,Joules,"Joules, Kruti Apartment, Fatehgunj Main Road, Fatehgunj, Vadodara",Vadodara,Gujarat
76647,"[""North Indian"",""Pastas"",""Indian""]",FALSE,0,22.32554807985070000000,73.19677630545311000000,6,Karelibaug,Hungry Birds,"Ratri Bazar, Fatehgunj, karelibaug, vadodara",Vadodara,Gujarat
79776,"[""Snacks"",""Fast Food""]",FALSE,0,22.30021890000000000000,73.19994789999998000000,5,Mandvi,Rainbow Vada Pav,"Rainbow Vada Pav, Oppsite Siddhivinayak Mandir, Dandia Bazar Road, Mandvi, Vadodara",Vadodara,Gujarat
76062,"[""Indian"",""Chinese""]",FALSE,0,22.31936300000000000000,73.21281720000002000000,5,Karelibaug,JAVA - The Kitchen,"JAVA - The Kitchen, GF- E4, Earth Complex, Near Sungam Char Rasta, Beside Shubham Park Society, Karelibaug, Vadodara",Vadodara,Gujarat
76647,"[""North Indian"",""Beverages""]",FALSE,0,22.32554807985070000000,73.19677630545311000000,6,Karelibaug,Hungry Birds,"Ratri Bazar, Fatehgunj, karelibaug, vadodara",Vadodara,Gujarat
76631,[""North Indian""],FALSE,0,22.32628100000000000000,73.20138399999996000000,6,Karelibaug,Veera De Kulche,"Veera De Kulche, 4- Veer Nagar, V I P Road, Karelibaug, Vadodara",Vadodara,Gujarat
45565,"[""Indian"",""Chinese"",""Continental""]",TRUE,0,23.01248751006299000000,72.51038458336122000000,3,Jodhpur Village,Foody Buddy,"29, GF, Rivera 30 Shopping, Near Paras 2, 100 Ft Road, Anandnagar four , prahladnagar 380015",Ahmedabad,Gujarat
45565,"[""Indian"",""Chinese"",""Continental""]",TRUE,0,23.01248751006299000000,72.51038458336122000000,3,Jodhpur Village,Foody Buddy,"29, GF, Rivera 30 Shopping, Near Paras 2, 100 Ft Road, Anandnagar four , prahladnagar 380015",Ahmedabad,Gujarat
132303,[""North Indian""],TRUE,0,23.01022950000000000000,72.51753760000000000000,3,Jodhpur Village,The Lunch N Dinner," 1, Hill Park Society, Nr. Shyam Elegance, Opp. Laxmi Krupa Society, Jodhpur-Vejalpur Road, Satellite, Ahmedabad-380015.",Ahmedabad,Gujarat
62046,[""Snacks""],TRUE,0,23.04200600000000000000,72.51389500000005000000,5,Bodakdev,ROADSIDE BISTRO,"11 Amc, Bodakdev, Ahmedabad",Ahmedabad,Gujarat
45565,"[""Indian"",""Chinese"",""Continental""]",TRUE,0,23.01248751006299000000,72.51038458336122000000,3,Jodhpur Village,Foody Buddy,"29, GF, Rivera 30 Shopping, Near Paras 2, 100 Ft Road, Anandnagar four , prahladnagar 380015",Ahmedabad,Gujarat
381585,[""Italian""],TRUE,0,23.01153200000000000000,72.50581400000000000000,3,Vastrapur,La Milano Pizzeria,"GF 7&8, Pushpak Commercial Complex, Opp. AUDA Garden, Prahladnagar",Ahmedabad,Gujarat
332746,"[""Thalis"",""Punjabi"",""North Indian"",""Biryani"",""Desserts"",""Mughlai"",""Indian"",""Beverages"",""Juices"",""Sweets""]",TRUE,0,23.04318200000000000000,72.52061100000000000000,6,Bodakdev,Thali Central,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD 380054",Ahmedabad,Gujarat
370959,[""North Indian""],TRUE,0,23.01381453863500000000,72.50931117786800000000,3,Prahlad Nagar,Stuffs Food,FF 15 16 RIVERA ARCADE PRAHLADNAGAR AHMEDABAD 380015,Ahmedabad,Gujarat
291630,"[""Combo"",""Chinese"",""Indian"",""North Indian"",""Biryani"",""Beverages"",""Desserts"",""Sweets"",""Pan-Asian"",""Mexican"",""Juices"",""Continental"",""Asian""]",TRUE,0,23.04310330000000000000,72.52043260000000000000,6,Bodakdev,Meals101,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD., District - Ahmedabad Municipal Corporation, STATE - Gujarat -380054",Ahmedabad,Gujarat
51684,"[""Fast Food"",""Chinese""]",TRUE,0,23.03567250000000000000,72.51561810000000000000,5,Bodakdev,Prince Bhajipav,"Rudra Plaza, Judges Bungalow Road, Bodakdev, Ahmedabad",Ahmedabad,Gujarat
263974,"[""Sweets"",""North Indian"",""Chaat"",""Snacks"",""Bakery"",""Desserts"",""Beverages""]",TRUE,0,23.01191200000000000000,72.51161100000000000000,3,Prahlad Nagar,Game of Bowls,"Game of Bowls, Gwalia Sweets,Venus Atlantis Building, Prahladnagar, Ahmedabad 380015",Ahmedabad,Gujarat
291630,"[""Combo"",""Chinese"",""Indian"",""North Indian"",""Biryani"",""Beverages"",""Desserts"",""Sweets"",""Pan-Asian"",""Mexican"",""Juices"",""Continental"",""Asian""]",TRUE,5,23.04310330000000000000,72.52043260000000000000,6,Bodakdev,Meals101,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD., District - Ahmedabad Municipal Corporation, STATE - Gujarat -380054",Ahmedabad,Gujarat
332746,"[""Thalis"",""Punjabi"",""North Indian"",""Biryani"",""Desserts"",""Mughlai"",""Indian"",""Beverages"",""Juices"",""Sweets""]",TRUE,3,23.04318200000000000000,72.52061100000000000000,6,Vastrapur,Thali Central,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD 380054",Ahmedabad,Gujarat
224326,"[""Thalis"",""Punjabi"",""Gujarati"",""North Indian"",""Chinese"",""Combo"",""Desserts""]",TRUE,4,23.02443360000000000000,72.52877740000000000000,5,Vastrapur,The Swad,"GROUND FLOOR, AKSHAR COMPLEX, SHIVRAJNI CHAR RASTA, JODHPUR, SATELLITE, Ahmedabad Municipal  Corporation, Gujarat-380015",Ahmedabad,Gujarat
37581,"[""Sweets"",""North Indian"",""Chaat"",""Snacks"",""Bakery"",""Desserts"",""Beverages""]",TRUE,0,23.01191200000000000000,72.51161100000002000000,3,Prahlad Nagar,Gwalia Sweets & Fast Food,"5, Venus Atlantis, Beside Shell Petrol Pump, Prahlad Nagar, Ahmedabad",Ahmedabad,Gujarat
37814,[""Sweets""],TRUE,0,23.04015760000000000000,72.56352050000000000000,2,Ahmedabad,Jayhind Sweets,"101, Purohit House, Stadium Road, Opposite Sports Club, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
108343,"[""Beverages"",""Desserts""]",TRUE,0,23.02603500000000000000,72.52554000000000000000,5,Satellite,Chhaswala,L 23 DEMOCRETIC CO OP SO LTD RATNAMANI TOWER JODHPUR AHMEDABAD AHMEDABAD MUNICIPAL CORPORATION AHMEDABAD,Ahmedabad,Gujarat
36327,"[""Snacks"",""South Indian""]",TRUE,0,23.01175820000000000000,72.50719640000000000000,2,Prahlad Nagar,Choice Snack Bar,FF/12 Campus Corner 2 prahladnagar,Ahmedabad,Gujarat
291258,"[""Indian"",""Italian""]",TRUE,0,23.01146600000000000000,72.50292000000000000000,2,Prahlad Nagar,@ Khichdi,"The Dhaba Restaurant, Ground Floor, Circle P Building, Sarkhej - Gandhinagar Hwy, Prahlad Nagar, Ahmedabad, Gujarat 380015",Ahmedabad,Gujarat
149170,"[""Desserts"",""Bakery"",""Ice Cream""]",TRUE,0,23.01398900000000000000,72.52867400000002000000,4,Shyamal,Dangee Dums Yums,"15, Shangrila Arcade, Anandnagar , Prahlad nagar road, Shyamal Crossroads,Beside Saraswat Bank, Satellite area",Ahmedabad,Gujarat
37581,"[""Sweets"",""North Indian"",""Chaat"",""Snacks"",""Bakery"",""Desserts"",""Beverages""]",TRUE,0,23.01191200000000000000,72.51161100000002000000,3,Prahlad Nagar,Gwalia Sweets & Fast Food,"5, Venus Atlantis, Beside Shell Petrol Pump, Prahlad Nagar, Ahmedabad",Ahmedabad,Gujarat
43156,"[""Pizzas"",""Beverages"",""Snacks"",""Pastas"",""Combo"",""Desserts"",""Cafe"",""Chaat"",""Indian"",""Fast Food"",""Juices""]",TRUE,0,23.02899420000000000000,72.47762020000000000000,5,Ambli,New Freeze Land,"Shop No 18/19 & 27/28, Amrapali Shopping Mall, Sp Ring road, Bopal, Ahmedabad",Ahmedabad,Gujarat
291630,"[""Combo"",""Chinese"",""Indian"",""North Indian"",""Biryani"",""Beverages"",""Desserts"",""Sweets"",""Pan-Asian"",""Mexican"",""Juices"",""Continental"",""Asian""]",TRUE,0,23.04310330000000000000,72.52043260000000000000,6,Bodakdev,Meals101,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD., District - Ahmedabad Municipal Corporation, STATE - Gujarat -380054",Ahmedabad,Gujarat
51684,"[""Fast Food"",""Chinese""]",TRUE,0,23.03567250000000000000,72.51561810000000000000,5,Bodakdev,Prince Bhajipav,"Rudra Plaza, Judges Bungalow Road, Bodakdev, Ahmedabad",Ahmedabad,Gujarat
37932,"[""Fast Food"",""Combo"",""Snacks""]",TRUE,5,23.01166570000000000000,72.51534080000000000000,3,Prahlad Nagar,Faasos - Wraps & Rolls,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
37932,"[""Fast Food"",""Combo"",""Snacks""]",TRUE,0,23.01166570000000000000,72.51534080000000000000,3,Prahlad Nagar,Faasos - Wraps & Rolls,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
381585,[""Italian""],TRUE,0,23.01153200000000000000,72.50581400000000000000,2,Vastrapur,La Milano Pizzeria,"GF 7&8, Pushpak Commercial Complex, Opp. AUDA Garden, Prahladnagar",Ahmedabad,Gujarat
45565,"[""Indian"",""Chinese"",""Continental""]",TRUE,0,23.01248751006299000000,72.51038458336122000000,3,Jodhpur Village,Foody Buddy,"29, GF, Rivera 30 Shopping, Near Paras 2, 100 Ft Road, Anandnagar four , prahladnagar 380015",Ahmedabad,Gujarat
45565,"[""Indian"",""Chinese"",""Continental""]",TRUE,0,23.01248751006299000000,72.51038458336122000000,3,Jodhpur Village,Foody Buddy,"29, GF, Rivera 30 Shopping, Near Paras 2, 100 Ft Road, Anandnagar four , prahladnagar 380015",Ahmedabad,Gujarat
132303,[""North Indian""],TRUE,0,23.01022950000000000000,72.51753760000000000000,3,Jodhpur Village,The Lunch N Dinner," 1, Hill Park Society, Nr. Shyam Elegance, Opp. Laxmi Krupa Society, Jodhpur-Vejalpur Road, Satellite, Ahmedabad-380015.",Ahmedabad,Gujarat
62046,[""Snacks""],TRUE,0,23.04200600000000000000,72.51389500000005000000,5,Bodakdev,ROADSIDE BISTRO,"11 Amc, Bodakdev, Ahmedabad",Ahmedabad,Gujarat
45565,"[""Indian"",""Chinese"",""Continental""]",TRUE,0,23.01248751006299000000,72.51038458336122000000,3,Jodhpur Village,Foody Buddy,"29, GF, Rivera 30 Shopping, Near Paras 2, 100 Ft Road, Anandnagar four , prahladnagar 380015",Ahmedabad,Gujarat
381585,[""Italian""],TRUE,0,23.01153200000000000000,72.50581400000000000000,3,Vastrapur,La Milano Pizzeria,"GF 7&8, Pushpak Commercial Complex, Opp. AUDA Garden, Prahladnagar",Ahmedabad,Gujarat
332746,"[""Thalis"",""Punjabi"",""North Indian"",""Biryani"",""Desserts"",""Mughlai"",""Indian"",""Beverages"",""Juices"",""Sweets""]",TRUE,0,23.04318200000000000000,72.52061100000000000000,6,Bodakdev,Thali Central,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD 380054",Ahmedabad,Gujarat
370959,[""North Indian""],TRUE,0,23.01381453863500000000,72.50931117786800000000,3,Prahlad Nagar,Stuffs Food,FF 15 16 RIVERA ARCADE PRAHLADNAGAR AHMEDABAD 380015,Ahmedabad,Gujarat
291630,"[""Combo"",""Chinese"",""Indian"",""North Indian"",""Biryani"",""Beverages"",""Desserts"",""Sweets"",""Pan-Asian"",""Mexican"",""Juices"",""Continental"",""Asian""]",TRUE,0,23.04310330000000000000,72.52043260000000000000,6,Bodakdev,Meals101,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD., District - Ahmedabad Municipal Corporation, STATE - Gujarat -380054",Ahmedabad,Gujarat
51684,"[""Fast Food"",""Chinese""]",TRUE,0,23.03567250000000000000,72.51561810000000000000,5,Bodakdev,Prince Bhajipav,"Rudra Plaza, Judges Bungalow Road, Bodakdev, Ahmedabad",Ahmedabad,Gujarat
263974,"[""Sweets"",""North Indian"",""Chaat"",""Snacks"",""Bakery"",""Desserts"",""Beverages""]",TRUE,0,23.01191200000000000000,72.51161100000000000000,3,Prahlad Nagar,Game of Bowls,"Game of Bowls, Gwalia Sweets,Venus Atlantis Building, Prahladnagar, Ahmedabad 380015",Ahmedabad,Gujarat
291630,"[""Combo"",""Chinese"",""Indian"",""North Indian"",""Biryani"",""Beverages"",""Desserts"",""Sweets"",""Pan-Asian"",""Mexican"",""Juices"",""Continental"",""Asian""]",TRUE,5,23.04310330000000000000,72.52043260000000000000,6,Bodakdev,Meals101,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD., District - Ahmedabad Municipal Corporation, STATE - Gujarat -380054",Ahmedabad,Gujarat
332746,"[""Thalis"",""Punjabi"",""North Indian"",""Biryani"",""Desserts"",""Mughlai"",""Indian"",""Beverages"",""Juices"",""Sweets""]",TRUE,3,23.04318200000000000000,72.52061100000000000000,6,Vastrapur,Thali Central,"F.F-10, PRIME PLAZA, OPP. DLA SCHOOL, BODAKDEV, AHMEDABAD 380054",Ahmedabad,Gujarat
224326,"[""Thalis"",""Punjabi"",""Gujarati"",""North Indian"",""Chinese"",""Combo"",""Desserts""]",TRUE,4,23.02443360000000000000,72.52877740000000000000,5,Vastrapur,The Swad,"GROUND FLOOR, AKSHAR COMPLEX, SHIVRAJNI CHAR RASTA, JODHPUR, SATELLITE, Ahmedabad Municipal  Corporation, Gujarat-380015",Ahmedabad,Gujarat
37581,"[""Sweets"",""North Indian"",""Chaat"",""Snacks"",""Bakery"",""Desserts"",""Beverages""]",TRUE,0,23.01191200000000000000,72.51161100000002000000,3,Prahlad Nagar,Gwalia Sweets & Fast Food,"5, Venus Atlantis, Beside Shell Petrol Pump, Prahlad Nagar, Ahmedabad",Ahmedabad,Gujarat
37934,"[""Fast Food"",""North Indian""]",FALSE,0,23.02730300000000000000,72.55698100000000000000,3,Navrangpura,Faasos,"G.F. 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",Ahmedabad,Gujarat
41119,"[""American"",""Fast Food""]",FALSE,0,23.01174600000000000000,72.51161600000000000000,2,Prahlad Nagar,Burger King,"Burger King Pvt Ltd, shop no. 01, Venus Atlantis Business Park, 100ft main road, Anand nagar ,Vejalpur, prahlad nagar, Ahmedabad 380015",Ahmedabad,Gujarat
41119,"[""American"",""Fast Food""]",FALSE,0,23.01195050000000000000,72.51206640000000000000,2,Prahlad Nagar,Burger King,"Burger King Pvt Ltd, shop no. 01, Venus Atlantis Business Park, 100ft main road, Anand nagar ,Vejalpur, prahlad nagar, Ahmedabad 380015",Ahmedabad,Gujarat
41119,"[""American"",""Fast Food""]",TRUE,0,23.01195050000000000000,72.51206640000000000000,3,Prahlad Nagar,Burger King,"Burger King Pvt Ltd, shop no. 01, Venus Atlantis Business Park, 100ft main road, Anand nagar ,Vejalpur, prahlad nagar, Ahmedabad 380015",Ahmedabad,Gujarat
37650,"[""Pizzas"",""Fast Food""]",FALSE,,23.01206540000000000000,72.51094920000000000000,3,Prahlad Nagar,Pizza Hut,"Pizza hut , A-8, Ground Floor, Tower - A, Safal Pegasus, Prahlad Nagar, Ahmedabad.",Ahmedabad,Gujarat
41119,"[""American"",""Fast Food""]",TRUE,0,23.01195050000000000000,72.51206640000000000000,3,Prahlad Nagar,Burger King,"Burger King Pvt Ltd, shop no. 01, Venus Atlantis Business Park, 100ft main road, Anand nagar ,Vejalpur, prahlad nagar, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,3,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
36976,[""Pizzas""],TRUE,0,23.02839800000000000000,72.54231700000000000000,0,Navrangpura,Domino's Pizza,"5, Ground Floor, Shivalik Plaza, Opposite Ahmedabad Management Association, IIM Road, Vastrapur, Ahmedabad",Ahmedabad,Gujarat
36976,[""Pizzas""],FALSE,0,23.02839800000000000000,72.54231700000000000000,100,Navrangpura,Domino's Pizza,"5, Ground Floor, Shivalik Plaza, Opposite Ahmedabad Management Association, IIM Road, Vastrapur, Ahmedabad",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,3,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
62977,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,23.01169070000000000000,72.51533080000000000000,3,Prahlad Nagar,LunchBox,"Shop 17, First Floor, Dev Arum building, Shyamal Prahladnagar road, Vejalpur, Ahmedabad 380015",Ahmedabad,Gujarat
37996,"[""Punjabi"",""Combo"",""Chinese"",""Fast Food"",""South Indian"",""Mexican""]",TRUE,0,23.03352800000000000000,72.55816800000002000000,9,Navrangpura,Vittlebox,"GF11 Sarovar Complex Near Samudra Complex Vasant Vihar Society OFF C G Road, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
36755,"[""North Indian"",""Chinese"",""Gujarati"",""Thalis"",""Punjabi"",""Indian"",""Beverages"",""Salads"",""Home Food"",""Biryani""]",TRUE,0,23.01170300000000000000,72.51520000000005000000,3,Prahlad Nagar,Food On Way,"18, 1st floor, Dev Aurum, Deer Circle, Above House of Spices, Anandnagar Cross Road, Prahladnagar.",Ahmedabad,Gujarat
50755,[""Cafe""],FALSE,0,23.07356100000000000000,72.51427300000000000000,5,Science City,Yuvi The Cafe,"G/1, Shakti Arcade, Opposite Auda Water Tank, Science City, Sola Road, Sola, Ahmedabad",Ahmedabad,Gujarat
50755,[""Cafe""],FALSE,0,23.07356100000000000000,72.51427300000000000000,5,Science City,Yuvi The Cafe,"G/1, Shakti Arcade, Opposite Auda Water Tank, Science City, Sola Road, Sola, Ahmedabad",Ahmedabad,Gujarat
50755,[""Cafe""],FALSE,0,23.07356100000000000000,72.51427300000000000000,5,Science City,Yuvi The Cafe,"G/1, Shakti Arcade, Opposite Auda Water Tank, Science City, Sola Road, Sola, Ahmedabad",Ahmedabad,Gujarat
35975,"[""North Indian"",""Chinese""]",FALSE,0,23.04360000000000000000,72.55144599999994000000,1,Navrangpura,Jay Nilkanth Food,"7 & 8, Ajay Centre, Opposite Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
52186,"[""Italian"",""Pizzas"",""Beverages""]",FALSE,0,23.03880000000000000000,72.52371800000003000000,4,Vastrapur,William John's pizza,"Super Plaza, Sandesh Presh Road, Vastrapur, Ahmedabad",Ahmedabad,Gujarat
84152,"[""North Indian"",""Fast Food""]",FALSE,0,23.06402600000000000000,72.54917100000000000000,5,Ghatlodia,Balaji Food Corner,"4 G/F Sardar Housing, Shastrinagar, Near Bharat Petrol Pump, Naranpura, Ahmedabad",Ahmedabad,Gujarat
84152,"[""North Indian"",""Fast Food""]",FALSE,0,23.06402600000000000000,72.54917100000000000000,5,Ghatlodia,Balaji Food Corner,"4 G/F Sardar Housing, Shastrinagar, Near Bharat Petrol Pump, Naranpura, Ahmedabad",Ahmedabad,Gujarat
44393,[""Pizzas""],FALSE,0,23.02818700000000000000,72.54267200000004000000,2,Navrangpura,Sams Pizza,"Shivalik Plaza, Above Belleza, IIM Road, Panjra Pole, Vastrapur, Ahmedabad",Ahmedabad,Gujarat
84147,"[""Sweets"",""Snacks""]",FALSE,0,23.01354100000000000000,72.52417100000000000000,4,Prahlad Nagar,Saurashtra Chawana & Sweets,"13 & 14, Akshadhara Complex 1, Opposite Sachin Tower, Shyamal Cross Road, Satellite, Ahmedabad",Ahmedabad,Gujarat
84147,"[""Sweets"",""Snacks""]",FALSE,,23.01354100000000000000,72.52417100000000000000,4,Prahlad Nagar,Saurashtra Chawana & Sweets,"13 & 14, Akshadhara Complex 1, Opposite Sachin Tower, Shyamal Cross Road, Satellite, Ahmedabad",Ahmedabad,Gujarat
35975,"[""North Indian"",""Chinese""]",FALSE,0,23.04360000000000000000,72.55144599999994000000,2,Navrangpura,Jay Nilkanth Food,"7 & 8, Ajay Centre, Opposite Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
35975,"[""North Indian"",""Chinese""]",FALSE,0,23.04360000000000000000,72.55144599999994000000,2,Navrangpura,Jay Nilkanth Food,"7 & 8, Ajay Centre, Opposite Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
56335,"[""Snacks"",""Desserts"",""Beverages"",""Fast Food""]",FALSE,0,23.01328200000000000000,72.52162699999997000000,5,Prahlad Nagar,Quiney,"3rd floor, Dev Priya Complex, Above Hotel Sattelite In, Opposite Natraj Medical, Near Seema Hall, 100 FT Road,Satellite",Ahmedabad,Gujarat
47822,[""Fast Food""],FALSE,0,23.04342800000000000000,72.52008200000000000000,4,Vastrapur,American Food House,"Ground Floor, American Food House, Devpreet complex, Bodakdev, Ahmedabad",Ahmedabad,Gujarat
35975,"[""North Indian"",""Chinese""]",FALSE,0,23.04360000000000000000,72.55144599999994000000,2,Navrangpura,Jay Nilkanth Food,"7 & 8, Ajay Centre, Opposite Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
37477,"[""Punjabi"",""Chinese""]",FALSE,0,23.04673500000000000000,72.53018799999995000000,4,Vastrapur,Jay Nilkanth Food,"Shop 5, Drive In Shopping Centre, Near Indraprasth Tower, behind subway, drive in road. Ahmedabad.",Ahmedabad,Gujarat
36755,"[""North Indian"",""Chinese""]",FALSE,0,23.01329900000000000000,72.52164700000003000000,5,Prahlad Nagar,Food On Way,"3rd floor, Dev Priya Complex, Above Hotel Satellite Inn, Near Seema Hall, 100 feet road, Prahladnagar",Ahmedabad,Gujarat
41965,"[""Fast Food"",""Snacks""]",FALSE,0,23.02114274879757600000,72.54349650429913000000,3,Paldi & Ambawadi,Karnavati Snacks,"4, Shalibhadra Complex, Opposite Jain Derasar, Nehrunagar Cross Roads, Ambavadi, Ahmedabad",Ahmedabad,Gujarat
35975,"[""North Indian"",""Chinese""]",FALSE,0,23.04360000000000000000,72.55144599999994000000,2,Navrangpura,Jay Nilkanth Food,"7 & 8, Ajay Centre, Opposite Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Ahmedabad,Gujarat
64606,"[""Fast Food"",""Italian""]",FALSE,0,23.03024000000000000000,72.52730900000006000000,4,Vastrapur,Friend's Coffee Bar,"Shop No. 16, Sudarshan Complex, Opp. Sun Photo, Mansi Cross Road, Vastrapur, Ahmedabad",Ahmedabad,Gujarat
44393,[""Pizzas""],FALSE,0,23.02818700000000000000,72.54267200000004000000,1,Navrangpura,Sams Pizza,"Shivalik Plaza, Above Belleza, IIM Road, Panjra Pole, Vastrapur, Ahmedabad",Ahmedabad,Gujarat
